Moisture,CDS,Humidity,Temperature
419,966,71,30
422,966,71,29
427,965,71,29
427,965,71,29
431,965,71,30
434,966,71,29
426,967,71,29
425,966,71,29
422,966,71,29
425,966,71,29
427,967,71,29
424,966,71,29
434,966,71,29
439,966,71,29
437,965,71,29
431,965,71,29
442,966,71,29
436,966,71,29
430,966,71,29
436,966,71,29
433,965,71,29
435,966,71,29
435,965,71,29
439,965,71,30
429,965,71,29
429,966,71,29
434,966,71,29
433,966,71,29
432,966,71,29
438,966,71,29
431,966,71,29
427,966,71,29
431,965,71,29
428,965,71,29
432,966,71,29
435,966,71,29
434,966,71,29
431,966,71,30
423,967,71,30
433,966,71,29
438,967,71,29
432,966,71,30
429,966,71,30
431,967,71,29
433,966,71,29
438,967,71,29
432,966,71,30
435,966,71,30
424,966,71,30
428,966,71,30
431,965,71,30
437,965,71,30
435,966,71,30
435,966,71,30
437,967,71,30
437,966,71,30
460,965,71,30
460,964,71,30
457,965,71,30
444,965,71,30
451,966,71,30
457,967,71,30
450,966,71,30
423,965,71,30
432,965,71,30
430,966,71,30
427,966,71,30
429,965,71,30
424,966,71,30
421,966,71,30
419,966,71,30
424,966,71,30
425,966,71,30
425,966,71,30
426,966,71,30
433,967,71,30
426,967,71,30
427,966,71,30
419,966,71,30
424,965,71,30
428,966,71,30
428,966,71,30
434,966,71,30
431,967,71,30
427,967,71,30
426,966,71,30
426,966,71,30
426,966,71,30
426,967,71,30
426,967,71,30
425,966,71,30
425,966,71,30
438,966,71,30
422,966,71,30
427,966,71,30
426,967,71,30
425,967,71,30
420,966,71,30
437,966,71,30
432,967,71,30
421,965,71,30
428,967,71,30
431,966,71,30
428,966,71,30
424,966,71,30
426,966,71,30
429,966,71,30
432,966,71,30
428,966,71,30
419,965,71,30
424,966,71,30
424,967,71,30
430,966,71,30
429,968,71,30
423,966,71,30
430,966,71,30
431,967,71,30
425,966,71,30
416,966,71,30
426,966,71,30
434,967,71,30
424,966,71,30
421,966,71,30
422,966,71,30
427,966,71,30
431,967,71,30
429,968,71,30
425,967,71,30
425,967,71,30
421,967,71,30
424,967,71,30
427,967,71,30
423,968,71,30
418,965,71,30
423,965,71,30
430,966,71,30
425,967,71,30
425,968,71,30
423,967,71,30
427,967,71,30
428,967,71,30
424,967,71,30
424,968,71,30
432,967,71,30
416,968,71,30
423,967,71,30
420,967,71,30
419,967,71,30
427,968,71,30
423,966,71,30
425,966,71,30
424,967,71,30
431,968,71,30
425,967,71,30
424,967,71,30
426,968,71,30
431,967,71,30
427,967,71,30
425,968,71,30
423,967,71,30
424,967,71,30
423,967,71,30
417,967,71,30
417,968,71,30
423,967,71,30
423,967,71,30
428,968,71,30
423,966,71,30
424,966,71,30
429,968,71,30
424,967,71,30
426,967,71,30
425,966,71,30
431,964,71,30
422,963,71,30
431,965,71,30
417,964,71,30
432,964,71,30
418,948,71,30
427,946,71,30
422,946,71,30
428,947,71,30
421,948,71,30
427,955,71,30
424,955,71,30
417,954,71,30
421,955,71,30
424,955,71,30
423,955,71,30
424,953,71,30
415,951,71,30
431,951,71,30
421,952,71,30
430,952,71,30
420,951,71,30
424,952,71,30
420,952,71,30
427,953,71,30
420,952,71,30
429,952,71,30
414,952,71,30
426,952,71,30
424,952,71,30
425,952,71,30
429,953,71,30
422,952,71,30
426,952,71,30
423,953,71,30
425,952,71,30
423,952,71,30
426,951,71,30
424,953,71,30
425,952,71,30
425,952,71,30
425,952,71,30
424,953,71,30
425,952,71,30
426,952,71,30
426,952,71,30
430,953,71,30
425,952,71,30
428,953,71,30
430,952,71,30
426,953,71,30
428,953,71,30
431,952,71,30
419,952,71,30
434,952,71,30
427,953,71,30
433,952,71,30
433,952,71,30
434,953,71,30
440,953,71,30
432,952,71,30
427,953,71,30
425,951,71,30
432,953,71,30
432,953,71,30
433,954,71,30
433,953,71,30
438,953,70,30
431,953,70,29
437,951,70,30
421,952,70,29
428,951,70,29
430,952,70,30
434,952,70,29
430,951,70,30
422,951,70,29
430,952,70,29
429,951,70,29
428,951,70,29
430,952,70,29
423,951,70,29
430,952,70,29
429,951,70,29
428,952,70,29
423,951,70,29
422,952,70,29
419,951,70,29
420,952,70,29
420,951,70,29
425,951,70,29
426,951,70,29
429,952,69,29
427,951,69,29
423,951,69,29
424,953,69,29
433,952,69,29
419,952,69,29
421,951,69,29
425,952,69,29
429,953,69,29
425,952,69,29
424,951,69,29
430,952,69,29
420,951,69,29
429,951,69,29
414,951,69,29
426,951,69,29
427,951,69,29
423,952,69,29
423,952,69,29
419,952,69,29
425,952,69,29
424,952,69,29
417,951,69,29
434,951,69,29
425,951,69,29
426,952,69,29
419,951,69,29
423,952,69,29
424,952,69,29
427,952,69,29
417,952,69,29
432,952,69,29
423,952,69,29
424,952,69,29
422,952,69,29
422,952,69,29
420,952,69,29
424,952,69,29
416,951,69,29
420,952,69,29
424,952,69,29
420,952,69,29
421,952,69,29
429,952,68,29
421,951,69,29
423,952,68,29
425,953,69,29
429,951,68,29
420,952,68,29
421,951,68,29
421,952,68,29
418,951,68,29
414,951,68,29
417,952,68,29
422,951,68,29
425,953,68,29
429,952,68,29
434,952,68,29
427,952,68,29
438,952,68,29
433,952,68,29
434,951,68,29
435,951,68,29
439,952,68,29
434,952,68,29
432,952,68,29
433,952,68,29
435,951,68,29
441,952,68,29
433,952,68,29
432,951,68,29
439,953,68,29
428,950,68,29
440,953,68,29
433,952,68,29
433,951,68,29
425,951,68,29
430,360,68,29
439,360,68,29
430,359,68,29
432,360,68,29
429,360,68,29
435,361,68,29
431,361,68,29
432,361,68,29
431,366,68,29
428,362,68,29
426,362,68,29
430,362,68,29
428,363,68,29
425,363,68,29
432,363,68,29
437,363,68,29
431,363,68,29
429,363,68,29
429,363,68,29
434,364,68,29
422,364,68,29
441,364,68,29
426,364,68,29
430,364,68,29
429,364,68,29
428,365,68,29
429,365,68,29
423,365,68,29
427,365,68,29
430,365,68,29
433,365,68,29
427,365,68,29
430,365,68,29
421,365,68,29
436,366,68,29
430,365,68,29
434,366,68,29
430,366,68,29
425,366,68,29
430,366,68,29
427,366,68,29
428,366,68,29
432,366,68,29
425,366,68,29
430,366,68,29
429,366,68,29
430,367,68,29
431,366,68,29
426,366,68,29
428,366,68,29
431,367,68,29
422,366,68,29
434,367,68,29
421,367,68,29
429,367,68,29
421,367,68,29
423,367,68,29
437,367,68,29
424,367,68,29
438,367,68,29
427,367,68,29
431,367,68,29
430,367,68,29
427,368,68,29
436,367,68,29
431,368,68,29
423,368,68,29
430,367,68,29
432,368,68,29
430,368,68,29
424,368,68,29
430,368,68,29
432,368,68,29
427,368,68,29
429,368,68,29
434,368,68,29
425,368,68,29
429,368,68,29
436,368,68,29
439,368,68,29
432,368,68,29
430,368,68,29
435,369,68,29
430,370,68,29
439,368,68,29
427,368,68,29
433,368,68,29
434,368,68,29
432,368,68,29
432,368,68,29
433,368,68,29
433,368,68,29
433,368,68,29
432,368,68,29
433,368,68,29
433,368,68,29
430,369,68,29
438,368,68,29
426,368,68,29
432,368,68,29
426,368,68,29
441,368,68,29
430,368,68,29
431,369,68,29
428,369,68,29
430,369,68,29
430,369,68,29
421,369,68,29
432,369,68,29
424,369,67,29
432,369,67,29
432,369,67,29
433,369,67,29
432,369,67,29
433,369,67,29
432,369,67,29
430,369,67,29
434,369,67,29
429,369,67,29
425,369,67,29
431,369,67,29
420,369,67,29
432,369,67,29
428,369,67,29
436,369,67,29
429,369,67,29
425,369,67,29
433,369,67,29
428,369,67,29
433,369,67,29
431,369,67,29
428,369,67,29
429,369,67,29
429,370,67,29
425,369,67,29
443,369,67,29
424,369,67,29
430,369,67,29
428,370,67,29
431,370,67,29
433,370,67,29
427,370,67,29
429,370,67,29
441,370,67,29
431,369,67,29
431,370,67,29
428,370,67,29
430,369,67,29
430,370,67,29
430,370,67,29
431,370,67,29
421,369,67,29
433,370,67,29
425,370,67,29
430,370,67,29
436,370,67,29
427,370,67,29
439,370,67,29
427,370,67,29
437,370,67,29
428,370,67,29
430,370,67,29
428,370,67,29
429,370,67,29
428,370,67,29
429,370,67,29
432,370,67,29
428,370,67,29
424,370,67,29
433,370,67,29
430,370,67,29
431,370,67,29
422,370,67,29
428,370,67,29
430,370,67,29
428,370,67,29
429,370,67,29
430,370,67,29
435,370,67,29
424,370,67,29
424,370,67,29
429,370,67,29
428,370,67,29
429,370,67,29
429,370,67,29
431,370,67,29
422,370,67,29
444,370,67,29
425,370,67,29
432,370,67,29
428,370,67,29
430,370,67,29
432,370,67,29
430,370,67,29
430,371,67,29
428,370,67,29
427,370,67,29
429,370,67,29
423,370,67,29
431,370,67,29
428,370,67,29
421,370,67,29
432,370,67,29
428,370,67,29
434,370,67,29
426,370,67,29
432,371,67,29
423,370,67,29
435,370,67,29
423,371,67,29
429,370,67,29
428,370,67,29
429,370,67,29
423,371,67,29
429,370,67,29
436,370,67,29
429,370,67,29
427,370,67,29
431,370,67,29
431,370,67,29
435,371,67,29
427,370,67,29
429,371,67,29
429,370,67,29
423,370,67,29
430,371,67,29
432,370,67,29
429,370,67,29
436,370,67,29
428,370,67,29
429,370,67,29
438,371,67,29
425,370,67,29
419,371,67,29
430,370,67,29
421,370,67,29
429,371,67,29
433,371,67,29
431,370,67,29
427,370,67,29
428,371,67,29
433,370,67,29
430,370,67,29
424,370,67,29
432,370,67,29
430,371,67,29
427,371,67,29
425,371,67,29
432,370,67,29
429,370,67,29
428,370,67,29
424,370,67,29
423,370,67,29
440,370,67,29
430,370,67,29
428,370,67,29
430,371,67,29
428,370,67,29
434,371,67,29
428,370,67,29
429,370,67,29
426,370,67,29
428,371,67,29
434,371,67,29
431,370,67,29
432,370,67,29
430,371,67,29
421,370,67,29
431,371,67,29
429,370,67,29
435,370,67,29
432,371,67,29
436,371,67,29
436,371,67,29
434,370,67,29
422,370,67,29
431,370,67,29
430,371,67,29
436,371,67,29
433,371,67,29
430,370,67,29
434,371,67,29
442,370,67,29
434,370,67,29
433,370,67,29
429,371,67,29
428,370,67,29
427,371,67,29
426,371,67,29
431,370,67,29
441,371,67,29
438,370,67,29
433,371,67,29
429,371,67,29
431,371,67,29
432,371,67,29
439,371,67,29
436,370,67,29
428,371,67,29
426,371,67,29
433,370,67,29
427,370,67,29
431,370,67,29
436,371,67,29
437,371,67,29
439,371,67,29
432,371,67,29
428,371,67,29
432,371,67,29
433,371,67,29
436,371,66,29
441,370,66,29
432,371,67,29
430,371,67,29
426,371,67,29
431,371,67,29
432,371,67,29
439,371,67,29
435,370,67,29
430,371,67,29
429,371,67,29
429,371,67,29
440,371,67,29
437,371,67,29
442,370,67,29
434,371,67,29
429,371,67,29
436,371,67,29
430,371,67,29
430,371,67,29
430,371,67,29
432,371,67,29
432,371,67,29
424,371,67,29
428,371,67,29
436,371,67,29
432,371,67,29
427,370,67,29
427,371,67,29
427,371,66,29
432,371,67,29
438,371,66,29
431,371,66,29
423,371,66,29
429,371,66,29
435,371,67,29
428,371,67,29
427,371,67,29
432,372,67,29
431,376,67,29
422,373,67,29
435,374,67,29
431,374,67,29
428,374,67,29
431,374,67,29
430,372,67,29
425,371,67,29
427,370,67,29
432,371,67,29
431,371,67,29
428,371,67,29
428,371,67,29
434,371,67,29
431,371,67,29
429,371,67,29
431,371,67,29
429,370,67,29
435,371,67,29
425,370,67,29
428,371,67,29
432,371,67,29
430,370,67,29
425,371,67,29
429,371,67,29
434,371,67,29
430,371,67,29
423,370,67,29
429,371,67,29
434,371,67,29
427,370,67,29
429,370,67,29
425,371,67,29
422,371,67,29
429,371,67,29
434,371,67,29
429,370,67,29
425,370,67,29
427,370,67,29
434,371,67,29
428,370,67,29
426,371,67,29
432,371,66,29
429,371,67,29
430,371,66,29
422,371,66,29
426,370,66,29
435,371,67,29
427,371,66,29
428,370,66,29
435,370,66,29
426,371,66,29
432,371,66,29
446,371,67,29
431,371,67,29
420,371,67,29
433,371,67,29
430,371,67,29
425,371,67,29
427,371,67,29
431,371,67,29
430,371,67,29
429,371,67,29
430,371,67,29
426,370,67,29
433,371,67,29
428,371,67,29
422,371,67,29
429,371,67,29
429,371,67,29
430,370,67,29
425,371,67,29
434,371,67,29
432,371,67,29
428,371,67,29
434,371,67,29
430,370,67,29
430,371,67,29
425,371,67,29
429,371,67,29
433,371,67,29
431,371,67,29
442,371,67,29
428,371,67,29
422,371,67,29
427,371,67,29
430,371,67,29
430,371,67,29
428,371,67,29
420,373,67,29
428,371,67,29
434,320,67,29
429,327,67,29
429,314,66,29
421,310,67,29
427,421,67,29
435,333,67,29
427,328,67,29
426,326,67,29
427,326,67,29
434,324,67,29
426,326,67,29
424,325,67,29
427,324,67,29
437,339,67,29
428,351,67,29
428,316,67,29
422,306,67,29
426,304,67,29
432,306,67,29
427,303,67,29
420,306,66,29
426,310,66,29
433,312,66,29
427,309,65,29
424,443,65,29
423,370,65,29
425,382,64,29
426,306,64,29
436,304,64,29
425,307,64,29
429,305,64,29
429,303,64,29
422,306,64,29
429,305,64,29
436,306,63,29
428,305,63,29
422,312,63,29
431,308,63,29
445,339,63,29
416,312,63,29
431,310,63,29
432,305,63,29
420,308,63,29
436,308,62,29
430,306,62,29
434,308,62,29
434,306,62,29
431,309,62,29
426,310,62,29
430,309,62,29
430,309,62,29
432,309,62,29
424,309,62,29
433,309,62,29
424,309,62,29
435,308,62,29
424,307,61,29
430,305,61,29
430,309,61,29
424,309,61,29
430,305,61,29
429,306,61,29
424,309,61,29
429,305,60,29
432,308,60,29
431,309,60,29
427,305,60,29
424,310,60,29
429,306,60,29
427,307,60,29
420,309,60,29
428,305,59,29
426,309,59,29
426,308,59,29
425,306,59,29
432,308,59,29
425,309,59,29
434,309,59,29
423,309,58,29
425,309,58,29
419,309,58,29
426,308,58,29
426,305,58,29
426,312,58,29
432,315,58,29
416,318,58,29
431,319,58,29
427,318,58,29
427,349,58,29
426,346,58,29
432,356,58,29
424,312,58,29
419,323,57,29
437,343,57,29
421,330,57,28
430,315,56,28
431,318,56,28
424,333,56,28
439,331,56,28
426,306,56,28
433,304,56,28
432,307,56,28
428,310,55,28
441,315,55,28
431,312,55,28
424,311,55,28
430,309,54,28
434,311,54,28
426,309,54,28
425,344,54,28
431,321,53,28
444,320,53,28
426,318,53,28
425,320,52,28
431,321,52,28
426,321,52,28
430,322,52,28
431,321,53,28
431,321,53,28
433,321,53,28
429,318,53,28
431,318,53,28
425,318,53,28
425,320,53,28
433,320,52,28
433,322,52,28
426,322,53,28
424,321,53,28
440,321,52,28
426,319,52,28
428,318,52,28
427,320,52,28
432,321,52,28
430,322,52,28
427,322,52,28
428,319,53,28
432,319,53,28
427,321,53,28
432,321,53,28
426,319,53,28
434,320,53,28
432,321,53,28
420,319,52,28
441,318,52,28
427,318,52,28
429,318,52,28
425,318,52,28
430,318,52,28
418,320,52,28
430,319,52,28
426,318,52,28
430,318,52,28
421,319,52,28
431,321,52,28
425,321,52,28
435,321,52,28
425,320,52,28
430,318,52,28
429,318,52,28
439,319,52,28
429,321,51,28
438,322,52,28
431,320,52,27
428,318,52,27
436,320,52,27
429,321,51,27
430,321,51,27
431,318,51,27
433,322,51,27
426,318,51,27
437,321,52,27
428,322,52,27
429,320,52,27
433,343,51,27
438,306,51,27
434,308,51,27
432,305,51,27
424,306,51,27
435,309,51,27
423,331,51,27
433,309,51,27
430,331,50,27
431,330,50,27
436,309,50,27
434,313,50,27
426,307,50,27
435,309,50,27
431,332,50,27
432,327,49,27
434,332,49,27
433,310,50,27
432,307,49,27
430,309,49,27
427,305,49,27
431,309,49,27
438,306,49,27
433,306,48,27
434,308,48,27
426,308,48,27
428,307,48,27
429,304,48,27
433,307,48,27
436,306,48,27
435,306,48,27
423,306,48,27
434,306,48,27
440,308,48,27
435,305,48,27
437,309,48,27
439,305,47,27
444,308,47,27
432,307,47,27
431,304,47,27
437,307,47,27
429,307,47,27
431,306,47,27
434,309,47,27
427,306,47,27
432,304,47,27
437,304,47,27
433,304,46,27
447,330,46,27
429,331,47,27
428,326,47,27
432,332,46,27
431,329,46,27
437,330,46,27
431,331,46,27
423,331,46,27
437,332,46,27
426,335,46,27
438,341,46,27
424,342,45,27
438,342,45,27
420,342,45,27
431,340,45,27
431,338,45,27
433,340,45,27
432,340,46,27
431,320,46,27
433,345,46,27
436,304,46,27
435,325,47,27
437,306,47,27
435,347,47,27
434,345,47,27
440,344,48,27
433,342,48,27
432,345,49,27
441,345,49,27
432,345,49,27
433,342,50,27
440,344,50,27
431,346,51,27
436,345,51,27
431,347,51,27
433,346,52,27
431,343,52,27
435,342,53,27
435,344,53,27
433,345,53,27
432,345,54,27
433,345,54,27
426,345,54,27
435,343,55,27
435,342,55,27
443,344,55,27
436,346,55,27
440,345,56,27
435,342,56,27
435,346,56,27
440,346,57,27
436,347,57,27
440,347,57,27
434,347,57,27
436,345,58,27
438,342,58,27
436,347,58,27
435,345,58,27
440,343,58,27
440,344,58,27
434,347,58,27
438,343,58,27
437,346,58,27
440,342,58,27
432,346,58,27
438,342,58,27
441,346,57,27
442,346,58,27
441,342,57,27
440,346,57,27
431,346,57,27
436,343,57,27
436,346,56,27
435,331,56,27
436,327,56,27
435,306,56,27
437,312,56,27
436,304,55,27
435,304,55,27
431,304,55,27
435,305,55,27
433,304,55,27
436,304,55,27
432,305,54,27
429,306,54,27
433,305,54,27
435,304,54,27
436,303,54,27
430,306,54,27
436,305,54,27
435,303,54,27
434,303,54,27
429,303,54,27
429,305,54,27
434,307,54,27
438,305,54,27
431,303,54,27
432,307,53,27
431,305,53,27
427,308,53,27
424,307,53,27
427,307,53,27
431,308,53,27
428,308,53,27
422,305,53,27
430,305,53,27
429,305,53,27
431,307,53,27
436,308,53,27
438,307,53,27
437,306,53,27
440,306,53,27
438,306,53,27
441,306,53,27
438,306,53,27
437,307,53,27
438,308,53,27
435,306,52,27
438,304,52,27
438,305,52,27
448,307,53,27
445,307,53,27
441,307,53,27
437,304,53,27
436,305,53,27
437,307,53,27
431,308,53,27
433,307,53,27
431,305,52,27
435,304,52,27
437,307,53,27
439,308,53,27
442,305,53,27
436,304,52,27
427,305,52,27
442,307,52,27
429,307,53,27
431,307,52,27
430,307,52,27
432,304,52,27
441,305,52,27
430,307,52,27
438,306,52,27
433,303,52,27
433,306,52,27
435,308,52,27
434,305,52,27
432,303,52,27
441,307,52,27
435,304,52,27
428,305,52,27
434,307,52,27
436,305,52,27
432,304,52,27
439,307,52,27
444,305,52,27
436,304,52,27
438,307,52,27
436,306,52,27
434,304,52,27
441,305,52,27
431,305,52,27
434,304,52,27
433,304,52,27
439,304,52,27
421,307,52,27
434,307,52,27
435,303,52,27
432,306,52,27
437,307,52,27
426,308,52,27
439,307,52,27
434,307,52,27
439,308,52,27
433,308,52,27
435,307,52,27
430,306,52,27
436,303,52,27
436,304,52,27
433,308,52,27
433,304,52,27
442,305,52,27
427,307,51,27
434,308,51,27
436,307,51,27
436,308,51,27
429,308,51,27
438,308,51,27
429,307,51,27
435,304,51,27
429,307,51,27
433,304,51,27
429,308,51,27
434,306,51,27
434,304,51,27
433,307,51,27
435,304,51,27
424,307,51,27
436,307,51,27
438,304,51,27
442,306,51,27
442,308,51,27
436,307,51,27
435,305,51,27
431,304,51,27
432,307,51,27
433,307,51,27
439,304,51,27
441,308,51,27
439,305,51,27
435,305,51,27
435,308,51,27
446,304,51,27
438,308,51,27
432,307,51,27
445,307,51,27
436,303,51,27
436,308,51,27
445,304,51,27
439,304,51,27
442,304,51,27
434,307,51,27
435,307,51,27
437,305,51,27
432,306,51,27
433,308,51,27
446,305,51,27
437,304,51,27
440,303,51,27
431,305,51,27
441,308,51,27
434,305,51,27
436,304,51,27
444,305,51,27
442,306,51,27
441,307,51,27
434,307,51,27
437,306,50,27
441,305,50,27
437,306,50,27
435,308,51,27
443,306,51,27
436,305,51,27
440,304,51,27
435,305,51,27
438,304,51,27
436,307,51,27
431,308,50,27
434,305,50,27
442,306,50,27
433,308,50,27
